F	V
4.50757905588256e+007	(-2.39643228768969e+001,-7.99878400910187e+001)
4.51797009876132e+007	(-2.39877656691191e+001,-8.00113186091987e+001)
4.52838509546780e+007	(-2.40111909473667e+001,-8.00347393977411e+001)
4.53882410122126e+007	(-2.40345988090694e+001,-8.00581026230224e+001)
4.54928717136829e+007	(-2.40579893510327e+001,-8.00814084507008e+001)
4.55977436138303e+007	(-2.40813626694425e+001,-8.01046570457217e+001)
4.57028572686752e+007	(-2.41047188598700e+001,-8.01278485723228e+001)
4.58082132355197e+007	(-2.41280580172763e+001,-8.01509831940395e+001)
4.59138120729508e+007	(-2.41513802360173e+001,-8.01740610737103e+001)
4.60196543408429e+007	(-2.41746856098481e+001,-8.01970823734819e+001)
4.61257406003612e+007	(-2.41979742319277e+001,-8.02200472548139e+001)
4.62320714139645e+007	(-2.42212461948237e+001,-8.02429558784845e+001)
4.63386473454081e+007	(-2.42445015905164e+001,-8.02658084045952e+001)
4.64454689597471e+007	(-2.42677405104036e+001,-8.02886049925756e+001)
4.65525368233390e+007	(-2.42909630453052e+001,-8.03113458011888e+001)
4.66598515038470e+007	(-2.43141692854669e+001,-8.03340309885354e+001)
4.67674135702428e+007	(-2.43373593205654e+001,-8.03566607120593e+001)
4.68752235928098e+007	(-2.43605332397120e+001,-8.03792351285516e+001)
4.69832821431460e+007	(-2.43836911314573e+001,-8.04017543941559e+001)
4.70915897941671e+007	(-2.44068330837951e+001,-8.04242186643724e+001)
4.72001471201094e+007	(-2.44299591841670e+001,-8.04466280940631e+001)
4.73089546965332e+007	(-2.44530695194660e+001,-8.04689828374556e+001)
4.74180131003253e+007	(-2.44761641760413e+001,-8.04912830481484e+001)
4.75273229097025e+007	(-2.44992432397017e+001,-8.05135288791148e+001)
4.76368847042146e+007	(-2.45223067957200e+001,-8.05357204827073e+001)
4.77466990647472e+007	(-2.45453549288371e+001,-8.05578580106624e+001)
4.78567665735253e+007	(-2.45683877232654e+001,-8.05799416141044e+001)
4.79670878141157e+007	(-2.45914052626936e+001,-8.06019714435501e+001)
4.80776633714308e+007	(-2.46144076302898e+001,-8.06239476489125e+001)
4.81884938317311e+007	(-2.46373949087058e+001,-8.06458703795055e+001)
4.82995797826286e+007	(-2.46603671800807e+001,-8.06677397840477e+001)
4.84109218130901e+007	(-2.46833245260449e+001,-8.06895560106668e+001)
4.85225205134398e+007	(-2.47062670277236e+001,-8.07113192069032e+001)
4.86343764753631e+007	(-2.47291947657410e+001,-8.07330295197144e+001)
4.87464902919090e+007	(-2.47521078202231e+001,-8.07546870954787e+001)
4.88588625574938e+007	(-2.47750062708024e+001,-8.07762920799993e+001)
4.89714938679042e+007	(-2.47978901966208e+001,-8.07978446185083e+001)
4.90843848203002e+007	(-2.48207596763334e+001,-8.08193448556700e+001)
4.91975360132182e+007	(-2.48436147881122e+001,-8.08407929355853e+001)
4.93109480465747e+007	(-2.48664556096494e+001,-8.08621890017953e+001)
4.94246215216690e+007	(-2.48892822181610e+001,-8.08835331972849e+001)
4.95385570411865e+007	(-2.49120946903904e+001,-8.09048256644864e+001)
4.96527552092021e+007	(-2.49348931026115e+001,-8.09260665452836e+001)
4.97672166311830e+007	(-2.49576775306325e+001,-8.09472559810148e+001)
4.98819419139922e+007	(-2.49804480497990e+001,-8.09683941124769e+001)
4.99969316658919e+007	(-2.50032047349973e+001,-8.09894810799288e+001)
5.01121864965463e+007	(-2.50259476606581e+001,-8.10105170230947e+001)
5.02277070170249e+007	(-2.50486769007593e+001,-8.10315020811679e+001)
5.03434938398062e+007	(-2.50713925288296e+001,-8.10524363928139e+001)
5.04595475787802e+007	(-2.50940946179515e+001,-8.10733200961740e+001)
5.05758688492524e+007	(-2.51167832407649e+001,-8.10941533288688e+001)
5.06924582679466e+007	(-2.51394584694696e+001,-8.11149362280013e+001)
5.08093164530082e+007	(-2.51621203758292e+001,-8.11356689301603e+001)
5.09264440240077e+007	(-2.51847690311736e+001,-8.11563515714235e+001)
5.10438416019439e+007	(-2.52074045064025e+001,-8.11769842873612e+001)
5.11615098092469e+007	(-2.52300268719882e+001,-8.11975672130390e+001)
5.12794492697820e+007	(-2.52526361979790e+001,-8.12181004830212e+001)
5.13976606088525e+007	(-2.52752325540016e+001,-8.12385842313742e+001)
5.15161444532030e+007	(-2.52978160092647e+001,-8.12590185916689e+001)
5.16349014310231e+007	(-2.53203866325617e+001,-8.12794036969848e+001)
5.17539321719504e+007	(-2.53429444922737e+001,-8.12997396799120e+001)
5.18732373070743e+007	(-2.53654896563722e+001,-8.13200266725550e+001)
5.19928174689384e+007	(-2.53880221924224e+001,-8.13402648065353e+001)
5.21126732915451e+007	(-2.54105421675856e+001,-8.13604542129947e+001)
5.22328054103579e+007	(-2.54330496486222e+001,-8.13805950225978e+001)
5.23532144623054e+007	(-2.54555447018950e+001,-8.14006873655353e+001)
5.24739010857844e+007	(-2.54780273933710e+001,-8.14207313715267e+001)
5.25948659206633e+007	(-2.55004977886252e+001,-8.14407271698232e+001)
5.27161096082856e+007	(-2.55229559528426e+001,-8.14606748892105e+001)
5.28376327914734e+007	(-2.55454019508212e+001,-8.14805746580116e+001)
5.29594361145303e+007	(-2.55678358469749e+001,-8.15004266040898e+001)
5.30815202232457e+007	(-2.55902577053358e+001,-8.15202308548511e+001)
5.32038857648971e+007	(-2.56126675895569e+001,-8.15399875372471e+001)
5.33265333882545e+007	(-2.56350655629152e+001,-8.15596967777778e+001)
5.34494637435835e+007	(-2.56574516883136e+001,-8.15793587024939e+001)
5.35726774826486e+007	(-2.56798260282840e+001,-8.15989734370002e+001)
5.36961752587166e+007	(-2.57021886449898e+001,-8.16185411064572e+001)
5.38199577265606e+007	(-2.57245396002283e+001,-8.16380618355847e+001)
5.39440255424628e+007	(-2.57468789554330e+001,-8.16575357486637e+001)
5.40683793642185e+007	(-2.57692067716769e+001,-8.16769629695392e+001)
5.41930198511392e+007	(-2.57915231096740e+001,-8.16963436216227e+001)
5.43179476640564e+007	(-2.58138280297824e+001,-8.17156778278949e+001)
5.44431634653249e+007	(-2.58361215920066e+001,-8.17349657109078e+001)
5.45686679188265e+007	(-2.58584038559999e+001,-8.17542073927875e+001)
5.46944616899733e+007	(-2.58806748810666e+001,-8.17734029952364e+001)
5.48205454457112e+007	(-2.59029347261648e+001,-8.17925526395359e+001)
5.49469198545239e+007	(-2.59251834499083e+001,-8.18116564465485e+001)
5.50735855864358e+007	(-2.59474211105693e+001,-8.18307145367203e+001)
5.52005433130161e+007	(-2.59696477660806e+001,-8.18497270300835e+001)
5.53277937073821e+007	(-2.59918634740379e+001,-8.18686940462584e+001)
5.54553374442025e+007	(-2.60140682917019e+001,-8.18876157044560e+001)
5.55831751997016e+007	(-2.60362622760010e+001,-8.19064921234802e+001)
5.57113076516626e+007	(-2.60584454835331e+001,-8.19253234217301e+001)
5.58397354794307e+007	(-2.60806179705682e+001,-8.19441097172022e+001)
5.59684593639178e+007	(-2.61027797930503e+001,-8.19628511274925e+001)
5.60974799876048e+007	(-2.61249310065998e+001,-8.19815477697991e+001)
5.62267980345465e+007	(-2.61470716665154e+001,-8.20001997609240e+001)
5.63564141903741e+007	(-2.61692018277769e+001,-8.20188072172755e+001)
5.64863291422996e+007	(-2.61913215450465e+001,-8.20373702548703e+001)
5.66165435791192e+007	(-2.62134308726715e+001,-8.20558889893354e+001)
5.67470581912169e+007	(-2.62355298646862e+001,-8.20743635359107e+001)
5.68778736705681e+007	(-2.62576185748141e+001,-8.20927940094507e+001)
5.70089907107434e+007	(-2.62796970564699e+001,-8.21111805244267e+001)
5.71404100069124e+007	(-2.63017653627615e+001,-8.21295231949290e+001)
5.72721322558472e+007	(-2.63238235464921e+001,-8.21478221346687e+001)
5.74041581559259e+007	(-2.63458716601623e+001,-8.21660774569798e+001)
5.75364884071367e+007	(-2.63679097559720e+001,-8.21842892748214e+001)
5.76691237110814e+007	(-2.63899378858223e+001,-8.22024577007794e+001)
5.78020647709793e+007	(-2.64119561013179e+001,-8.22205828470686e+001)
5.79353122916706e+007	(-2.64339644537686e+001,-8.22386648255350e+001)
5.80688669796204e+007	(-2.64559629941912e+001,-8.22567037476570e+001)
5.82027295429223e+007	(-2.64779517733122e+001,-8.22746997245480e+001)
5.83369006913023e+007	(-2.64999308415685e+001,-8.22926528669580e+001)
5.84713811361225e+007	(-2.65219002491105e+001,-8.23105632852755e+001)
5.86061715903849e+007	(-2.65438600458032e+001,-8.23284310895296e+001)
5.87412727687350e+007	(-2.65658102812284e+001,-8.23462563893913e+001)
5.88766853874658e+007	(-2.65877510046862e+001,-8.23640392941763e+001)
5.90124101645215e+007	(-2.66096822651977e+001,-8.23817799128457e+001)
5.91484478195014e+007	(-2.66316041115056e+001,-8.23994783540088e+001)
5.92847990736635e+007	(-2.66535165920771e+001,-8.24171347259243e+001)
5.94214646499288e+007	(-2.66754197551050e+001,-8.24347491365022e+001)
5.95584452728843e+007	(-2.66973136485100e+001,-8.24523216933059e+001)
5.96957416687879e+007	(-2.67191983199419e+001,-8.24698525035535e+001)
5.98333545655712e+007	(-2.67410738167819e+001,-8.24873416741198e+001)
5.99712846928443e+007	(-2.67629401861441e+001,-8.25047893115378e+001)
6.01095327818988e+007	(-2.67847974748772e+001,-8.25221955220009e+001)
6.02480995657124e+007	(-2.68066457295661e+001,-8.25395604113641e+001)
6.03869857789523e+007	(-2.68284849965340e+001,-8.25568840851458e+001)
6.05261921579796e+007	(-2.68503153218439e+001,-8.25741666485297e+001)
6.06657194408524e+007	(-2.68721367512999e+001,-8.25914082063663e+001)
6.08055683673306e+007	(-2.68939493304496e+001,-8.26086088631743e+001)
6.09457396788793e+007	(-2.69157531045850e+001,-8.26257687231428e+001)
6.10862341186728e+007	(-2.69375481187448e+001,-8.26428878901325e+001)
6.12270524315987e+007	(-2.69593344177155e+001,-8.26599664676772e+001)
6.13681953642616e+007	(-2.69811120460334e+001,-8.26770045589860e+001)
6.15096636649872e+007	(-2.70028810479859e+001,-8.26940022669442e+001)
6.16514580838266e+007	(-2.70246414676133e+001,-8.27109596941151e+001)
6.17935793725594e+007	(-2.70463933487102e+001,-8.27278769427419e+001)
6.19360282846988e+007	(-2.70681367348274e+001,-8.27447541147488e+001)
6.20788055754945e+007	(-2.70898716692730e+001,-8.27615913117425e+001)
6.22219120019377e+007	(-2.71115981951143e+001,-8.27783886350142e+001)
6.23653483227643e+007	(-2.71333163551791e+001,-8.27951461855408e+001)
6.25091152984594e+007	(-2.71550261920575e+001,-8.28118640639862e+001)
6.26532136912612e+007	(-2.71767277481031e+001,-8.28285423707032e+001)
6.27976442651651e+007	(-2.71984210654346e+001,-8.28451812057346e+001)
6.29424077859275e+007	(-2.72201061859374e+001,-8.28617806688151e+001)
6.30875050210703e+007	(-2.72417831512649e+001,-8.28783408593722e+001)
6.32329367398846e+007	(-2.72634520028402e+001,-8.28948618765281e+001)
6.33787037134348e+007	(-2.72851127818572e+001,-8.29113438191010e+001)
6.35248067145629e+007	(-2.73067655292824e+001,-8.29277867856063e+001)
6.36712465178926e+007	(-2.73284102858561e+001,-8.29441908742583e+001)
6.38180238998329e+007	(-2.73500470920940e+001,-8.29605561829715e+001)
6.39651396385831e+007	(-2.73716759882884e+001,-8.29768828093620e+001)
6.41125945141362e+007	(-2.73932970145098e+001,-8.29931708507487e+001)
6.42603893082831e+007	(-2.74149102106081e+001,-8.30094204041550e+001)
6.44085248046172e+007	(-2.74365156162142e+001,-8.30256315663097e+001)
6.45570017885381e+007	(-2.74581132707411e+001,-8.30418044336488e+001)
6.47058210472561e+007	(-2.74797032133855e+001,-8.30579391023168e+001)
6.48549833697960e+007	(-2.75012854831290e+001,-8.30740356681676e+001)
6.50044895470016e+007	(-2.75228601187396e+001,-8.30900942267661e+001)
6.51543403715398e+007	(-2.75444271587728e+001,-8.31061148733897e+001)
6.53045366379047e+007	(-2.75659866415732e+001,-8.31220977030293e+001)
6.54550791424220e+007	(-2.75875386052754e+001,-8.31380428103905e+001)
6.56059686832530e+007	(-2.76090830878058e+001,-8.31539502898954e+001)
6.57572060603991e+007	(-2.76306201268835e+001,-8.31698202356832e+001)
6.59087920757059e+007	(-2.76521497600218e+001,-8.31856527416120e+001)
6.60607275328672e+007	(-2.76736720245292e+001,-8.32014479012596e+001)
6.62130132374297e+007	(-2.76951869575113e+001,-8.32172058079253e+001)
6.63656499967971e+007	(-2.77166945958711e+001,-8.32329265546305e+001)
6.65186386202342e+007	(-2.77381949763110e+001,-8.32486102341205e+001)
6.66719799188716e+007	(-2.77596881353339e+001,-8.32642569388652e+001)
6.68256747057096e+007	(-2.77811741092441e+001,-8.32798667610606e+001)
6.69797237956225e+007	(-2.78026529341489e+001,-8.32954397926300e+001)
6.71341280053634e+007	(-2.78241246459595e+001,-8.33109761252252e+001)
6.72888881535679e+007	(-2.78455892803925e+001,-8.33264758502275e+001)
6.74440050607591e+007	(-2.78670468729708e+001,-8.33419390587491e+001)
6.75994795493512e+007	(-2.78884974590250e+001,-8.33573658416339e+001)
6.77553124436546e+007	(-2.79099410736945e+001,-8.33727562894591e+001)
6.79115045698797e+007	(-2.79313777519286e+001,-8.33881104925361e+001)
6.80680567561416e+007	(-2.79528075284878e+001,-8.34034285409118e+001)
6.82249698324645e+007	(-2.79742304379448e+001,-8.34187105243695e+001)
6.83822446307858e+007	(-2.79956465146857e+001,-8.34339565324300e+001)
6.85398819849610e+007	(-2.80170557929112e+001,-8.34491666543533e+001)
6.86978827307674e+007	(-2.80384583066377e+001,-8.34643409791387e+001)
6.88562477059095e+007	(-2.80598540896983e+001,-8.34794795955269e+001)
6.90149777500224e+007	(-2.80812431757440e+001,-8.34945825920004e+001)
6.91740737046772e+007	(-2.81026255982449e+001,-8.35096500567850e+001)
6.93335364133846e+007	(-2.81240013904910e+001,-8.35246820778507e+001)
6.94933667216002e+007	(-2.81453705855936e+001,-8.35396787429127e+001)
6.96535654767283e+007	(-2.81667332164864e+001,-8.35546401394326e+001)
6.98141335281267e+007	(-2.81880893159261e+001,-8.35695663546193e+001)
6.99750717271113e+007	(-2.82094389164940e+001,-8.35844574754304e+001)
7.01363809269604e+007	(-2.82307820505968e+001,-8.35993135885729e+001)
7.02980619829193e+007	(-2.82521187504678e+001,-8.36141347805041e+001)
7.04601157522049e+007	(-2.82734490481677e+001,-8.36289211374331e+001)
7.06225430940101e+007	(-2.82947729755856e+001,-8.36436727453216e+001)
7.07853448695085e+007	(-2.83160905644407e+001,-8.36583896898848e+001)
7.09485219418590e+007	(-2.83374018462822e+001,-8.36730720565924e+001)
7.11120751762100e+007	(-2.83587068524915e+001,-8.36877199306700e+001)
7.12760054397047e+007	(-2.83800056142821e+001,-8.37023333970994e+001)
7.14403136014849e+007	(-2.84012981627016e+001,-8.37169125406203e+001)
7.16050005326961e+007	(-2.84225845286319e+001,-8.37314574457308e+001)
7.17700671064921e+007	(-2.84438647427906e+001,-8.37459681966886e+001)
7.19355141980394e+007	(-2.84651388357320e+001,-8.37604448775119e+001)
7.21013426845220e+007	(-2.84864068378478e+001,-8.37748875719803e+001)
7.22675534451461e+007	(-2.85076687793681e+001,-8.37892963636359e+001)
7.24341473611445e+007	(-2.85289246903629e+001,-8.38036713357840e+001)
7.26011253157815e+007	(-2.85501746007422e+001,-8.38180125714945e+001)
7.27684881943579e+007	(-2.85714185402576e+001,-8.38323201536024e+001)
7.29362368842147e+007	(-2.85926565385028e+001,-8.38465941647087e+001)
7.31043722747389e+007	(-2.86138886249151e+001,-8.38608346871818e+001)
7.32728952573676e+007	(-2.86351148287755e+001,-8.38750418031580e+001)
7.34418067255928e+007	(-2.86563351792105e+001,-8.38892155945424e+001)
7.36111075749664e+007	(-2.86775497051924e+001,-8.39033561430101e+001)
7.37807987031046e+007	(-2.86987584355403e+001,-8.39174635300070e+001)
7.39508810096928e+007	(-2.87199613989214e+001,-8.39315378367505e+001)
7.41213553964906e+007	(-2.87411586238512e+001,-8.39455791442306e+001)
7.42922227673361e+007	(-2.87623501386951e+001,-8.39595875332106e+001)
7.44634840281512e+007	(-2.87835359716689e+001,-8.39735630842283e+001)
7.46351400869459e+007	(-2.88047161508396e+001,-8.39875058775965e+001)
7.48071918538237e+007	(-2.88258907041266e+001,-8.40014159934040e+001)
7.49796402409859e+007	(-2.88470596593022e+001,-8.40152935115167e+001)
7.51524861627367e+007	(-2.88682230439928e+001,-8.40291385115780e+001)
7.53257305354878e+007	(-2.88893808856794e+001,-8.40429510730102e+001)
7.54993742777638e+007	(-2.89105332116988e+001,-8.40567312750148e+001)
7.56734183102065e+007	(-2.89316800492441e+001,-8.40704791965737e+001)
7.58478635555800e+007	(-2.89528214253659e+001,-8.40841949164499e+001)
7.60227109387757e+007	(-2.89739573669727e+001,-8.40978785131884e+001)
7.61979613868169e+007	(-2.89950879008323e+001,-8.41115300651170e+001)
7.63736158288641e+007	(-2.90162130535720e+001,-8.41251496503469e+001)
7.65496751962197e+007	(-2.90373328516797e+001,-8.41387373467741e+001)
7.67261404223329e+007	(-2.90584473215048e+001,-8.41522932320795e+001)
7.69030124428047e+007	(-2.90795564892588e+001,-8.41658173837302e+001)
7.70802921953930e+007	(-2.91006603810164e+001,-8.41793098789802e+001)
7.72579806200175e+007	(-2.91217590227159e+001,-8.41927707948710e+001)
7.74360786587644e+007	(-2.91428524401602e+001,-8.42062002082325e+001)
7.76145872558918e+007	(-2.91639406590176e+001,-8.42195981956841e+001)
7.77935073578345e+007	(-2.91850237048225e+001,-8.42329648336348e+001)
7.79728399132092e+007	(-2.92061016029762e+001,-8.42463001982847e+001)
7.81525858728191e+007	(-2.92271743787478e+001,-8.42596043656254e+001)
7.83327461896594e+007	(-2.92482420572746e+001,-8.42728774114407e+001)
7.85133218189223e+007	(-2.92693046635633e+001,-8.42861194113075e+001)
7.86943137180016e+007	(-2.92903622224903e+001,-8.42993304405967e+001)
7.88757228464985e+007	(-2.93114147588029e+001,-8.43125105744736e+001)
7.90575501662261e+007	(-2.93324622971198e+001,-8.43256598878991e+001)
7.92397966412148e+007	(-2.93535048619316e+001,-8.43387784556298e+001)
7.94224632377171e+007	(-2.93745424776022e+001,-8.43518663522196e+001)
7.96055509242133e+007	(-2.93955751683688e+001,-8.43649236520197e+001)
7.97890606714160e+007	(-2.94166029583430e+001,-8.43779504291797e+001)
7.99729934522756e+007	(-2.94376258715116e+001,-8.43909467576482e+001)
8.01573502419854e+007	(-2.94586439317369e+001,-8.44039127111735e+001)
8.03421320179867e+007	(-2.94796571627579e+001,-8.44168483633046e+001)
8.05273397599742e+007	(-2.95006655881907e+001,-8.44297537873915e+001)
8.07129744499009e+007	(-2.95216692315292e+001,-8.44426290565863e+001)
8.08990370719833e+007	(-2.95426681161459e+001,-8.44554742438435e+001)
8.10855286127071e+007	(-2.95636622652928e+001,-8.44682894219211e+001)
8.12724500608317e+007	(-2.95846517021014e+001,-8.44810746633810e+001)
8.14598024073962e+007	(-2.96056364495841e+001,-8.44938300405900e+001)
8.16475866457239e+007	(-2.96266165306345e+001,-8.45065556257203e+001)
8.18358037714282e+007	(-2.96475919680284e+001,-8.45192514907500e+001)
8.20244547824176e+007	(-2.96685627844238e+001,-8.45319177074643e+001)
8.22135406789010e+007	(-2.96895290023623e+001,-8.45445543474555e+001)
8.24030624633930e+007	(-2.97104906442694e+001,-8.45571614821245e+001)
8.25930211407191e+007	(-2.97314477324553e+001,-8.45697391826806e+001)
8.27834177180215e+007	(-2.97524002891152e+001,-8.45822875201430e+001)
8.29742532047637e+007	(-2.97733483363304e+001,-8.45948065653407e+001)
8.31655286127366e+007	(-2.97942918960688e+001,-8.46072963889138e+001)
8.33572449560634e+007	(-2.98152309901853e+001,-8.46197570613137e+001)
8.35494032512049e+007	(-2.98361656404227e+001,-8.46321886528042e+001)
8.37420045169653e+007	(-2.98570958684122e+001,-8.46445912334615e+001)
8.39350497744975e+007	(-2.98780216956743e+001,-8.46569648731757e+001)
8.41285400473081e+007	(-2.98989431436189e+001,-8.46693096416505e+001)
8.43224763612632e+007	(-2.99198602335463e+001,-8.46816256084048e+001)
8.45168597445940e+007	(-2.99407729866478e+001,-8.46939128427726e+001)
8.47116912279017e+007	(-2.99616814240062e+001,-8.47061714139040e+001)
8.49069718441636e+007	(-2.99825855665964e+001,-8.47184013907656e+001)
8.51027026287379e+007	(-3.00034854352860e+001,-8.47306028421415e+001)
8.52988846193698e+007	(-3.00243810508362e+001,-8.47427758366334e+001)
8.54955188561968e+007	(-3.00452724339018e+001,-8.47549204426618e+001)
8.56926063817539e+007	(-3.00661596050323e+001,-8.47670367284661e+001)
8.58901482409795e+007	(-3.00870425846722e+001,-8.47791247621056e+001)
8.60881454812211e+007	(-3.01079213931618e+001,-8.47911846114598e+001)
8.62865991522402e+007	(-3.01287960507378e+001,-8.48032163442293e+001)
8.64855103062184e+007	(-3.01496665775334e+001,-8.48152200279362e+001)
8.66848799977628e+007	(-3.01705329935795e+001,-8.48271957299248e+001)
8.68847092839118e+007	(-3.01913953188048e+001,-8.48391435173621e+001)
8.70849992241403e+007	(-3.02122535730368e+001,-8.48510634572386e+001)
8.72857508803657e+007	(-3.02331077760019e+001,-8.48629556163686e+001)
8.74869653169532e+007	(-3.02539579473263e+001,-8.48748200613911e+001)
8.76886436007217e+007	(-3.02748041065363e+001,-8.48866568587700e+001)
8.78907868009494e+007	(-3.02956462730591e+001,-8.48984660747952e+001)
8.80933959893795e+007	(-3.03164844662232e+001,-8.49102477755826e+001)
8.82964722402257e+007	(-3.03373187052589e+001,-8.49220020270753e+001)
8.85000166301781e+007	(-3.03581490092989e+001,-8.49337288950437e+001)
8.87040302384088e+007	(-3.03789753973791e+001,-8.49454284450860e+001)
8.89085141465775e+007	(-3.03997978884385e+001,-8.49571007426293e+001)
8.91134694388377e+007	(-3.04206165013205e+001,-8.49687458529298e+001)
8.93188972018418e+007	(-3.04414312547727e+001,-8.49803638410733e+001)
8.95247985247475e+007	(-3.04622421674479e+001,-8.49919547719759e+001)
8.97311744992230e+007	(-3.04830492579046e+001,-8.50035187103847e+001)
8.99380262194533e+007	(-3.05038525446072e+001,-8.50150557208779e+001)
9.01453547821455e+007	(-3.05246520459269e+001,-8.50265658678659e+001)
9.03531612865351e+007	(-3.05454477801418e+001,-8.50380492155915e+001)
9.05614468343914e+007	(-3.05662397654380e+001,-8.50495058281305e+001)
9.07702125300238e+007	(-3.05870280199094e+001,-8.50609357693923e+001)
9.09794594802870e+007	(-3.06078125615586e+001,-8.50723391031205e+001)
9.11891887945877e+007	(-3.06285934082975e+001,-8.50837158928933e+001)
9.13994015848898e+007	(-3.06493705779476e+001,-8.50950662021240e+001)
9.16100989657205e+007	(-3.06701440882403e+001,-8.51063900940618e+001)
9.18212820541764e+007	(-3.06909139568179e+001,-8.51176876317920e+001)
9.20329519699292e+007	(-3.07116802012337e+001,-8.51289588782369e+001)
9.22451098352318e+007	(-3.07324428389526e+001,-8.51402038961558e+001)
9.24577567749241e+007	(-3.07532018873514e+001,-8.51514227481462e+001)
9.26708939164388e+007	(-3.07739573637199e+001,-8.51626154966436e+001)
9.28845223898080e+007	(-3.07947092852604e+001,-8.51737822039227e+001)
9.30986433276685e+007	(-3.08154576690889e+001,-8.51849229320973e+001)
9.33132578652682e+007	(-3.08362025322356e+001,-8.51960377431213e+001)
9.35283671404721e+007	(-3.08569438916447e+001,-8.52071266987889e+001)
9.37439722937681e+007	(-3.08776817641757e+001,-8.52181898607353e+001)
9.39600744682732e+007	(-3.08984161666031e+001,-8.52292272904371e+001)
9.41766748097398e+007	(-3.09191471156174e+001,-8.52402390492127e+001)
9.43937744665612e+007	(-3.09398746278255e+001,-8.52512251982232e+001)
9.46113745897782e+007	(-3.09605987197506e+001,-8.52621857984724e+001)
9.48294763330849e+007	(-3.09813194078336e+001,-8.52731209108076e+001)
9.50480808528353e+007	(-3.10020367084325e+001,-8.52840305959200e+001)
9.52671893080485e+007	(-3.10227506378238e+001,-8.52949149143453e+001)
9.54868028604159e+007	(-3.10434612122021e+001,-8.53057739264638e+001)
9.57069226743066e+007	(-3.10641684476813e+001,-8.53166076925016e+001)
9.59275499167740e+007	(-3.10848723602945e+001,-8.53274162725303e+001)
9.61486857575618e+007	(-3.11055729659945e+001,-8.53381997264682e+001)
9.63703313691101e+007	(-3.11262702806546e+001,-8.53489581140801e+001)
9.65924879265620e+007	(-3.11469643200686e+001,-8.53596914949783e+001)
9.68151566077694e+007	(-3.11676550999514e+001,-8.53703999286228e+001)
9.70383385932994e+007	(-3.11883426359393e+001,-8.53810834743219e+001)
9.72620350664408e+007	(-3.12090269435909e+001,-8.53917421912326e+001)
9.74862472132100e+007	(-3.12297080383868e+001,-8.54023761383612e+001)
9.77109762223574e+007	(-3.12503859357305e+001,-8.54129853745635e+001)
9.79362232853739e+007	(-3.12710606509488e+001,-8.54235699585455e+001)
9.81619895964970e+007	(-3.12917321992918e+001,-8.54341299488638e+001)
9.83882763527173e+007	(-3.13124005959338e+001,-8.54446654039261e+001)
9.86150847537844e+007	(-3.13330658559736e+001,-8.54551763819915e+001)
9.88424160022142e+007	(-3.13537279944346e+001,-8.54656629411712e+001)
9.90702713032941e+007	(-3.13743870262655e+001,-8.54761251394286e+001)
9.92986518650903e+007	(-3.13950429663407e+001,-8.54865630345802e+001)
9.95275588984538e+007	(-3.14156958294605e+001,-8.54969766842958e+001)
9.97569936170269e+007	(-3.14363456303515e+001,-8.55073661460988e+001)
9.99869572372496e+007	(-3.14569923836674e+001,-8.55177314773669e+001)
1.00217450978366e+008	(-3.14776361039888e+001,-8.55280727353327e+001)
1.00448476062432e+008	(-3.14982768058239e+001,-8.55383899770835e+001)
1.00680033714318e+008	(-3.15189145036091e+001,-8.55486832595624e+001)
1.00912125161720e+008	(-3.15395492117088e+001,-8.55589526395685e+001)
1.01144751635165e+008	(-3.15601809444162e+001,-8.55691981737571e+001)
1.01377914368014e+008	(-3.15808097159539e+001,-8.55794199186406e+001)
1.01611614596473e+008	(-3.16014355404736e+001,-8.55896179305885e+001)
1.01845853559598e+008	(-3.16220584320569e+001,-8.55997922658282e+001)
1.02080632499299e+008	(-3.16426784047157e+001,-8.56099429804451e+001)
1.02315952660353e+008	(-3.16632954723926e+001,-8.56200701303832e+001)
1.02551815290402e+008	(-3.16839096489609e+001,-8.56301737714456e+001)
1.02788221639967e+008	(-3.17045209482254e+001,-8.56402539592947e+001)
1.03025172962451e+008	(-3.17251293839224e+001,-8.56503107494528e+001)
1.03262670514147e+008	(-3.17457349697204e+001,-8.56603441973025e+001)
1.03500715554241e+008	(-3.17663377192203e+001,-8.56703543580869e+001)
1.03739309344827e+008	(-3.17869376459555e+001,-8.56803412869104e+001)
1.03978453150904e+008	(-3.18075347633929e+001,-8.56903050387389e+001)
1.04218148240388e+008	(-3.18281290849326e+001,-8.57002456684002e+001)
1.04458395884120e+008	(-3.18487206239085e+001,-8.57101632305842e+001)
1.04699197355868e+008	(-3.18693093935887e+001,-8.57200577798440e+001)
1.04940553932339e+008	(-3.18898954071758e+001,-8.57299293705955e+001)
1.05182466893179e+008	(-3.19104786778074e+001,-8.57397780571182e+001)
1.05424937520989e+008	(-3.19310592185560e+001,-8.57496038935557e+001)
1.05667967101323e+008	(-3.19516370424299e+001,-8.57594069339159e+001)
1.05911556922699e+008	(-3.19722121623730e+001,-8.57691872320714e+001)
1.06155708276607e+008	(-3.19927845912657e+001,-8.57789448417601e+001)
1.06400422457512e+008	(-3.20133543419247e+001,-8.57886798165853e+001)
1.06645700762866e+008	(-3.20339214271036e+001,-8.57983922100163e+001)
1.06891544493109e+008	(-3.20544858594933e+001,-8.58080820753889e+001)
1.07137954951680e+008	(-3.20750476517222e+001,-8.58177494659054e+001)
1.07384933445023e+008	(-3.20956068163565e+001,-8.58273944346355e+001)
